medicine,[sound:audio_medicine.mp3],medicamento,He studies medicine.,Él estudia medicina.,[sound:audio_example_medicine.mp3]
meeting,[sound:audio_meeting.mp3],reunión,They have a meeting every Monday.,Tienen una reunión todos los lunes.,[sound:audio_example_meeting.mp3]
membership,[sound:audio_membership.mp3],afiliación,She enjoys her membership.,Ella disfruta de su membresía.,[sound:audio_example_membership.mp3]
memo,[sound:audio_memo.mp3],memorándum,He wrote a memo for the team.,Escribió un memorando para el equipo.,[sound:audio_example_memo.mp3]
memorandum,[sound:audio_memorandum.mp3],memorándum,The memorandum was clear.,El memorándum estaba claro.,[sound:audio_example_memorandum.mp3]
mention,[sound:audio_mention.mp3],mencionar,She will mention the details.,Ella mencionará los detalles.,[sound:audio_example_mention.mp3]
merchandise,[sound:audio_merchandise.mp3],mercancías,The store sells merchandise.,La tienda vende mercancía.,[sound:audio_example_merchandise.mp3]
mere,[sound:audio_mere.mp3],simple,It was a mere suggestion.,Fue una mera sugerencia.,[sound:audio_example_mere.mp3]
merge,[sound:audio_merge.mp3],unir,They plan to merge two companies.,Planean fusionar dos empresas.,[sound:audio_example_merge.mp3]
merger,[sound:audio_merger.mp3],fusión,The merger was successful.,La fusión fue exitosa.,[sound:audio_example_merger.mp3]
mileage,[sound:audio_mileage.mp3],kilometraje,The car’s mileage is high.,El kilometraje del auto es alto.,[sound:audio_example_mileage.mp3]
million,[sound:audio_million.mp3],millón,He earned a million dollars.,Ganó un millón de dólares.,[sound:audio_example_million.mp3]
mishear,[sound:audio_mishear.mp3],oír mal,She may mishear instructions.,Ella puede mezclar instrucciones.,[sound:audio_example_mishear.mp3]
misleading,[sound:audio_misleading.mp3],engañoso,The ad was misleading.,El anuncio fue engañoso.,[sound:audio_example_misleading.mp3]
misrepresent,[sound:audio_misrepresent.mp3],falsificar,He tends to misrepresent facts.,Tiende a tergiversar hechos.,[sound:audio_example_misrepresent.mp3]
monitor,[sound:audio_monitor.mp3],monitor,She checks the monitor regularly.,Ella revisa el monitor regularmente.,[sound:audio_example_monitor.mp3]
monument,[sound:audio_monument.mp3],monumento,They visited a famous monument.,Visitaron un monumento famoso.,[sound:audio_example_monument.mp3]
mortgage,[sound:audio_mortgage.mp3],hipoteca,He applied for a mortgage.,Solicitó una hipoteca.,[sound:audio_example_mortgage.mp3]
motivate,[sound:audio_motivate.mp3],motivar,She knows how to motivate others.,Ella sabe cómo motivar a los demás.,[sound:audio_example_motivate.mp3]
motivation,[sound:audio_motivation.mp3],motivación,His motivation is inspiring.,Su motivación es inspiradora.,[sound:audio_example_motivation.mp3]
napkin,[sound:audio_napkin.mp3],servilleta,She placed a napkin on the table.,Ella colocó una servilleta sobre la mesa.,[sound:audio_example_napkin.mp3]
narrow,[sound:audio_narrow.mp3],estrecho,The path is narrow.,El camino es estrecho.,[sound:audio_example_narrow.mp3]
narrowing,[sound:audio_narrowing.mp3],estrechamiento,Traffic is narrowing on the highway.,El tráfico se está reduciendo en la carretera.,[sound:audio_example_narrowing.mp3]
neighborhood,[sound:audio_neighborhood.mp3],vecindario,They love their neighborhood.,Aman su vecindario.,[sound:audio_example_neighborhood.mp3]
network,[sound:audio_network.mp3],red,He built a strong network.,Él construyó una red fuerte.,[sound:audio_example_network.mp3]
nominate,[sound:audio_nominate.mp3],nombrar,They nominate new leaders.,Nominan a nuevos líderes.,[sound:audio_example_nominate.mp3]
nomination,[sound:audio_nomination.mp3],nominación,Her nomination was announced.,Su nominación fue anunciada.,[sound:audio_example_nomination.mp3]
notice,[sound:audio_notice.mp3],aviso,She gave notice before leaving.,Ella dio un aviso antes de irse.,[sound:audio_example_notice.mp3]
notify,[sound:audio_notify.mp3],notificar,He will notify you soon.,Te notificará pronto.,[sound:audio_example_notify.mp3]
objection,[sound:audio_objection.mp3],objeción,She raised an objection.,Ella planteó una objeción.,[sound:audio_example_objection.mp3]
objective,[sound:audio_objective.mp3],objetivo,The objective is clear.,El objetivo es claro.,[sound:audio_example_objective.mp3]
obligation,[sound:audio_obligation.mp3],obligación,He feels an obligation to help.,Siente la obligación de ayudar.,[sound:audio_example_obligation.mp3]
oblige,[sound:audio_oblige.mp3],obligar,They oblige him to follow the rules.,Lo obligan a seguir las reglas.,[sound:audio_example_oblige.mp3]
obtain,[sound:audio_obtain.mp3],obtener,She managed to obtain the funds.,Ella logró obtener los fondos.,[sound:audio_example_obtain.mp3]
obviously,[sound:audio_obviously.mp3],obviamente,It is obviously true.,Obviamente es cierto.,[sound:audio_example_obviously.mp3]
occupation,[sound:audio_occupation.mp3],ocupación,His occupation is unique.,Su ocupación es única.,[sound:audio_example_occupation.mp3]
occur,[sound:audio_occur.mp3],ocurrir,Accidents can occur unexpectedly.,Los accidentes pueden ocurrir inesperadamente.,[sound:audio_example_occur.mp3]
officer,[sound:audio_officer.mp3],oficial,She spoke to an officer.,Ella habló con un oficial.,[sound:audio_example_officer.mp3]
official,[sound:audio_official.mp3],oficial,He is an official representative.,Es un representante oficial.,[sound:audio_example_official.mp3]
onward,[sound:audio_onward.mp3],adelante,They moved onward.,Se movieron hacia adelante.,[sound:audio_example_onward.mp3]
operate,[sound:audio_operate.mp3],funcionar,The machine operates smoothly.,La máquina funciona sin problemas.,[sound:audio_example_operate.mp3]
operation,[sound:audio_operation.mp3],operación,The operation was a success.,La operación fue un éxito.,[sound:audio_example_operation.mp3]
opinion,[sound:audio_opinion.mp3],opinión,She shared her opinion.,Ella compartió su opinión.,[sound:audio_example_opinion.mp3]
opportunity,[sound:audio_opportunity.mp3],oportunidad,This is a great opportunity.,Esta es una gran oportunidad.,[sound:audio_example_opportunity.mp3]
optimistic,[sound:audio_optimistic.mp3],optimista,He is optimistic about the future.,Es optimista sobre el futuro.,[sound:audio_example_optimistic.mp3]
order,[sound:audio_order.mp3],orden,Please place your order.,Haga su pedido.,[sound:audio_example_order.mp3]
organization,[sound:audio_organization.mp3],organización,The organization is well-run.,La organización está bien administrada.,[sound:audio_example_organization.mp3]
organize,[sound:audio_organize.mp3],organizar,She can organize events.,Ella puede organizar eventos.,[sound:audio_example_organize.mp3]
organized,[sound:audio_organized.mp3],organizado,He is very organized.,Está muy organizado.,[sound:audio_example_organized.mp3]
original,[sound:audio_original.mp3],original,Her idea was original.,Su idea era original.,[sound:audio_example_original.mp3]
outline,[sound:audio_outline.mp3],describir,He will outline the plan.,Él describirá el plan.,[sound:audio_example_outline.mp3]
outlook,[sound:audio_outlook.mp3],perspectiva,Her outlook is positive.,Su perspectiva es positiva.,[sound:audio_example_outlook.mp3]
outstanding,[sound:audio_outstanding.mp3],pendiente,The payment is outstanding.,El pago es pendiente.,[sound:audio_example_outstanding.mp3]
overall,[sound:audio_overall.mp3],en general,Overall the results are good.,"En general, los resultados son buenos.",[sound:audio_example_overall.mp3]
overdraft,[sound:audio_overdraft.mp3],sobregiro,He faced an overdraft fee.,Se enfrentó a una tarifa de sobregiro.,[sound:audio_example_overdraft.mp3]
overseas,[sound:audio_overseas.mp3],exterior,She works overseas.,Ella trabaja en el extranjero.,[sound:audio_example_overseas.mp3]
overtime,[sound:audio_overtime.mp3],con el tiempo,He often works overtime.,A menudo trabaja horas extras.,[sound:audio_example_overtime.mp3]
overview,[sound:audio_overview.mp3],descripción general,She gave an overview of the project.,Ella dio una visión general del proyecto.,[sound:audio_example_overview.mp3]
owe,[sound:audio_owe.mp3],deber,He owes a favor.,Le debe un favor.,[sound:audio_example_owe.mp3]
package,[sound:audio_package.mp3],paquete,She received a package.,Ella recibió un paquete.,[sound:audio_example_package.mp3]
package tour,[sound:audio_packagetour.mp3],paquete turístico,They booked a package tour.,Reservaron una gira de paquetes.,[sound:audio_example_package tour.mp3]
parcel,[sound:audio_parcel.mp3],parcela,The parcel was delivered.,El paquete fue entregado.,[sound:audio_example_parcel.mp3]
parking lot,[sound:audio_parkinglot.mp3],estacionamiento,The parking lot is full.,El estacionamiento está lleno.,[sound:audio_example_parking lot.mp3]
participant,[sound:audio_participant.mp3],partícipe,He is a participant in the study.,Es participante en el estudio.,[sound:audio_example_participant.mp3]
particularly,[sound:audio_particularly.mp3],particularmente,She is particularly talented.,Ella es particularmente talentosa.,[sound:audio_example_particularly.mp3]
passenger,[sound:audio_passenger.mp3],pasajero,The passenger waited patiently.,El pasajero esperó pacientemente.,[sound:audio_example_passenger.mp3]
patent,[sound:audio_patent.mp3],patentar,He will patent his invention.,Él patentará su invención.,[sound:audio_example_patent.mp3]
patented,[sound:audio_patented.mp3],patentado,The design is patented.,El diseño es patentado.,[sound:audio_example_patented.mp3]
patience,[sound:audio_patience.mp3],paciencia,She shows great patience.,Ella muestra una gran paciencia.,[sound:audio_example_patience.mp3]
payment,[sound:audio_payment.mp3],pago,He made the payment.,Hizo el pago.,[sound:audio_example_payment.mp3]
perform,[sound:audio_perform.mp3],llevar a cabo,They perform well under pressure.,Se desempeñan bien bajo presión.,[sound:audio_example_perform.mp3]
performance,[sound:audio_performance.mp3],actuación,Her performance was excellent.,Su actuación fue excelente.,[sound:audio_example_performance.mp3]
permanent,[sound:audio_permanent.mp3],permanente,He got a permanent position.,Obtuvo una posición permanente.,[sound:audio_example_permanent.mp3]
permission,[sound:audio_permission.mp3],permiso,She asked for permission.,Ella pidió permiso.,[sound:audio_example_permission.mp3]
permit,[sound:audio_permit.mp3],permiso,They issued a permit.,Emitieron un permiso.,[sound:audio_example_permit.mp3]
personal,[sound:audio_personal.mp3],personal,She values her personal space.,Ella valora su espacio personal.,[sound:audio_example_personal.mp3]
personalized,[sound:audio_personalized.mp3],personalizado,He received a personalized gift.,Recibió un regalo personalizado.,[sound:audio_example_personalized.mp3]
personnel,[sound:audio_personnel.mp3],personal,The personnel are well-trained.,El personal está bien entrenado.,[sound:audio_example_personnel.mp3]
persuade,[sound:audio_persuade.mp3],persuadir,She can persuade others easily.,Ella puede persuadir a otros fácilmente.,[sound:audio_example_persuade.mp3]
pessimistic,[sound:audio_pessimistic.mp3],pesimista,He remains pessimistic sometimes.,A veces sigue siendo pesimista.,[sound:audio_example_pessimistic.mp3]
plant,[sound:audio_plant.mp3],planta,They planted a new tree.,Plantaron un nuevo árbol.,[sound:audio_example_plant.mp3]
platform,[sound:audio_platform.mp3],plataforma,The platform is user-friendly.,La plataforma es fácil de usar.,[sound:audio_example_platform.mp3]
pleasant,[sound:audio_pleasant.mp3],agradable,It was a pleasant surprise.,Fue una sorpresa agradable.,[sound:audio_example_pleasant.mp3]
plow,[sound:audio_plow.mp3],arado,They use a plow in the field.,Usan un arado en el campo.,[sound:audio_example_plow.mp3]
plug in,[sound:audio_plugin.mp3],conectar,She will plug in the device.,Ella conectará el dispositivo.,[sound:audio_example_plug in.mp3]
plumber,[sound:audio_plumber.mp3],fontanero,The plumber fixed the leak.,El plomero fijó la fuga.,[sound:audio_example_plumber.mp3]
point,[sound:audio_point.mp3],punto,She made an important point.,Ella hizo un punto importante.,[sound:audio_example_point.mp3]
pointless,[sound:audio_pointless.mp3],inútil,That comment was pointless.,Ese comentario no tenía sentido.,[sound:audio_example_pointless.mp3]
policy,[sound:audio_policy.mp3],política,The policy is clear.,La política es clara.,[sound:audio_example_policy.mp3]
polite,[sound:audio_polite.mp3],cortés,He is always polite.,Él siempre es educado.,[sound:audio_example_polite.mp3]
politician,[sound:audio_politician.mp3],político,She is a respected politician.,Ella es una política respetada.,[sound:audio_example_politician.mp3]
politics,[sound:audio_politics.mp3],política,Politics can be complex.,La política puede ser compleja.,[sound:audio_example_politics.mp3]
poll,[sound:audio_poll.mp3],encuesta,They conducted a poll.,Realizaron una encuesta.,[sound:audio_example_poll.mp3]
pollute,[sound:audio_pollute.mp3],contaminar,Factories pollute the river.,Las fábricas contaminan el río.,[sound:audio_example_pollute.mp3]
popular,[sound:audio_popular.mp3],popular,The singer is popular.,El cantante es popular.,[sound:audio_example_popular.mp3]
popularity,[sound:audio_popularity.mp3],popularidad,His popularity is rising.,Su popularidad está aumentando.,[sound:audio_example_popularity.mp3]
position,[sound:audio_position.mp3],posición,She holds a high position.,Ella tiene una posición alta.,[sound:audio_example_position.mp3]
postpone,[sound:audio_postpone.mp3],posponer,They decided to postpone the meeting.,Decidieron posponer la reunión.,[sound:audio_example_postpone.mp3]
postponement,[sound:audio_postponement.mp3],aplazamiento,The postponement was unexpected.,El aplazamiento fue inesperado.,[sound:audio_example_postponement.mp3]
potential,[sound:audio_potential.mp3],potencial,He has great potential.,Tiene un gran potencial.,[sound:audio_example_potential.mp3]
power,[sound:audio_power.mp3],fuerza,She uses her power wisely.,Ella usa su poder sabiamente.,[sound:audio_example_power.mp3]
practical,[sound:audio_practical.mp3],práctico,The solution is very practical.,La solución es muy práctica.,[sound:audio_example_practical.mp3]
practically,[sound:audio_practically.mp3],prácticamente,He works practically every day.,Trabaja prácticamente todos los días.,[sound:audio_example_practically.mp3]
predict,[sound:audio_predict.mp3],predecir,Experts predict a rise in sales.,Los expertos predicen un aumento en las ventas.,[sound:audio_example_predict.mp3]
predictable,[sound:audio_predictable.mp3],previsible,The outcome was predictable.,El resultado fue predecible.,[sound:audio_example_predictable.mp3]
prefer,[sound:audio_prefer.mp3],preferir,She prefers tea over coffee.,Ella prefiere el té sobre café.,[sound:audio_example_prefer.mp3]
preference,[sound:audio_preference.mp3],preferencia,His preference is clear.,Su preferencia es clara.,[sound:audio_example_preference.mp3]
premises,[sound:audio_premises.mp3],instalaciones,The premises are secure.,Las instalaciones son seguras.,[sound:audio_example_premises.mp3]
prepare,[sound:audio_prepare.mp3],preparar,She will prepare the report.,Ella preparará el informe.,[sound:audio_example_prepare.mp3]
present,[sound:audio_present.mp3],presente,He is present at the meeting.,Está presente en la reunión.,[sound:audio_example_present.mp3]
presentation,[sound:audio_presentation.mp3],presentación,Her presentation was engaging.,Su presentación fue atractiva.,[sound:audio_example_presentation.mp3]
press,[sound:audio_press.mp3],prensa,The press covered the event.,La prensa cubrió el evento.,[sound:audio_example_press.mp3]
prevent,[sound:audio_prevent.mp3],prevenir,They try to prevent errors.,Intentan evitar errores.,[sound:audio_example_prevent.mp3]
prevention,[sound:audio_prevention.mp3],prevención,Prevention is better than cure.,La prevención es mejor que la cura.,[sound:audio_example_prevention.mp3]
price,[sound:audio_price.mp3],precio,The price is reasonable.,El precio es razonable.,[sound:audio_example_price.mp3]
priceless,[sound:audio_priceless.mp3],inestimable,The artifact is priceless.,El artefacto no tiene precio.,[sound:audio_example_priceless.mp3]
principal,[sound:audio_principal.mp3],principal,The principal issue is urgent.,El problema principal es urgente.,[sound:audio_example_principal.mp3]
principle,[sound:audio_principle.mp3],principio,She follows a simple principle.,Ella sigue un principio simple.,[sound:audio_example_principle.mp3]
priority,[sound:audio_priority.mp3],prioridad,Safety is a top priority.,La seguridad es una prioridad.,[sound:audio_example_priority.mp3]
private,[sound:audio_private.mp3],privado,He keeps his private life secret.,Mantiene su vida privada en secreto.,[sound:audio_example_private.mp3]
probability,[sound:audio_probability.mp3],probabilidad,The probability is high.,La probabilidad es alta.,[sound:audio_example_probability.mp3]
probably,[sound:audio_probably.mp3],probablemente,She will probably agree.,Probablemente estará de acuerdo.,[sound:audio_example_probably.mp3]
probationary,[sound:audio_probationary.mp3],de prueba,He is on a probationary period.,Está en un período de prueba.,[sound:audio_example_probationary.mp3]
process,[sound:audio_process.mp3],proceso,The process is well-defined.,El proceso está bien definido.,[sound:audio_example_process.mp3]
profession,[sound:audio_profession.mp3],profesión,She chose a noble profession.,Ella eligió una noble profesión.,[sound:audio_example_profession.mp3]
professional,[sound:audio_professional.mp3],profesional,He is very professional.,Es muy profesional.,[sound:audio_example_professional.mp3]
profile,[sound:audio_profile.mp3],perfil,Her profile is impressive.,Su perfil es impresionante.,[sound:audio_example_profile.mp3]
profit,[sound:audio_profit.mp3],ganancia,They made a profit last year.,Obtuvieron ganancias el año pasado.,[sound:audio_example_profit.mp3]
profitability,[sound:audio_profitability.mp3],rentabilidad,The venture’s profitability is rising.,La rentabilidad de la empresa está aumentando.,[sound:audio_example_profitability.mp3]
profitable,[sound:audio_profitable.mp3],rentable,The project is profitable.,El proyecto es rentable.,[sound:audio_example_profitable.mp3]
progress,[sound:audio_progress.mp3],progreso,She is making progress.,Ella está progresando.,[sound:audio_example_progress.mp3]
progressive,[sound:audio_progressive.mp3],progresista,They have a progressive view.,Tienen una visión progresiva.,[sound:audio_example_progressive.mp3]
prohibit,[sound:audio_prohibit.mp3],prohibir,The law prohibits smoking.,La ley prohíbe fumar.,[sound:audio_example_prohibit.mp3]
project,[sound:audio_project.mp3],proyecto,He started a new project.,Comenzó un nuevo proyecto.,[sound:audio_example_project.mp3]
promote,[sound:audio_promote.mp3],promover,They promote healthy living.,Promueven una vida saludable.,[sound:audio_example_promote.mp3]
promotion,[sound:audio_promotion.mp3],promoción,Her promotion was well-deserved.,Su promoción fue bien merecida.,[sound:audio_example_promotion.mp3]
prompt,[sound:audio_prompt.mp3],rápido,He gave a prompt reply.,Dio una rápida respuesta.,[sound:audio_example_prompt.mp3]
promptly,[sound:audio_promptly.mp3],inmediatamente,She responded promptly.,Ella respondió rápidamente.,[sound:audio_example_promptly.mp3]
properly,[sound:audio_properly.mp3],adecuadamente,He did it properly.,Lo hizo correctamente.,[sound:audio_example_properly.mp3]
property,[sound:audio_property.mp3],propiedad,The property is well-maintained.,La propiedad está bien mantenida.,[sound:audio_example_property.mp3]
protect,[sound:audio_protect.mp3],proteger,She will protect her rights.,Ella protegerá sus derechos.,[sound:audio_example_protect.mp3]
protection,[sound:audio_protection.mp3],protección,They need protection.,Necesitan protección.,[sound:audio_example_protection.mp3]
publicity,[sound:audio_publicity.mp3],publicidad,The movie gained publicity.,La película ganó publicidad.,[sound:audio_example_publicity.mp3]
publicize,[sound:audio_publicize.mp3],publicar,They publicize their products.,Publican sus productos.,[sound:audio_example_publicize.mp3]
purchase,[sound:audio_purchase.mp3],compra,She made a purchase online.,Ella realizó una compra en línea.,[sound:audio_example_purchase.mp3]
purpose,[sound:audio_purpose.mp3],objetivo,He explained the purpose clearly.,Explicó el propósito claramente.,[sound:audio_example_purpose.mp3]
pursue,[sound:audio_pursue.mp3],buscar,She will pursue her dreams.,Ella perseguirá sus sueños.,[sound:audio_example_pursue.mp3]
qualification,[sound:audio_qualification.mp3],calificación,He earned a high qualification.,Obtuvo una alta calificación.,[sound:audio_example_qualification.mp3]
qualified,[sound:audio_qualified.mp3],calificado,She is a qualified candidate.,Ella es una candidata calificada.,[sound:audio_example_qualified.mp3]
qualify,[sound:audio_qualify.mp3],calificar,He must qualify for the position.,Debe calificar para el puesto.,[sound:audio_example_qualify.mp3]
questionnaire,[sound:audio_questionnaire.mp3],cuestionario,She filled out a questionnaire.,Ella completó un cuestionario.,[sound:audio_example_questionnaire.mp3]
quotation,[sound:audio_quotation.mp3],cotización,They provided a quotation.,Proporcionaron una cita.,[sound:audio_example_quotation.mp3]
quote,[sound:audio_quote.mp3],cita,He included a famous quote.,Incluyó una cita famosa.,[sound:audio_example_quote.mp3]
raise,[sound:audio_raise.mp3],aumentar,They plan to raise funds.,Planean recaudar fondos.,[sound:audio_example_raise.mp3]
range,[sound:audio_range.mp3],rango,The products range widely.,El rango de productos ampliamente.,[sound:audio_example_range.mp3]
rare,[sound:audio_rare.mp3],raro,It is a rare find.,Es un hallazgo raro.,[sound:audio_example_rare.mp3]
rate,[sound:audio_rate.mp3],tasa,She checked the interest rate.,Ella verificó la tasa de interés.,[sound:audio_example_rate.mp3]
rational,[sound:audio_rational.mp3],racional,His decision was rational.,Su decisión fue racional.,[sound:audio_example_rational.mp3]
raw materials,[sound:audio_rawmaterials.mp3],materia prima,They source raw materials locally.,Fuentan materias primas localmente.,[sound:audio_example_raw materials.mp3]
reach,[sound:audio_reach.mp3],alcanzar,She will reach her target.,Ella llegará a su objetivo.,[sound:audio_example_reach.mp3]
realize,[sound:audio_realize.mp3],darse cuenta,He will soon realize his dream.,Pronto se dará cuenta de su sueño.,[sound:audio_example_realize.mp3]
rearrange,[sound:audio_rearrange.mp3],arreglar de nuevo,They need to rearrange the furniture.,Necesitan reorganizar los muebles.,[sound:audio_example_rearrange.mp3]
reasonable,[sound:audio_reasonable.mp3],razonable,The price is reasonable.,El precio es razonable.,[sound:audio_example_reasonable.mp3]
reasonably,[sound:audio_reasonably.mp3],razonablemente,She works reasonably well.,Ella trabaja razonablemente bien.,[sound:audio_example_reasonably.mp3]
receipt,[sound:audio_receipt.mp3],recibo,He received a receipt.,Recibió un recibo.,[sound:audio_example_receipt.mp3]
receive,[sound:audio_receive.mp3],recibir,She will receive a package.,Ella recibirá un paquete.,[sound:audio_example_receive.mp3]
recent,[sound:audio_recent.mp3],reciente,They discussed recent events.,Discutieron los eventos recientes.,[sound:audio_example_recent.mp3]
reception,[sound:audio_reception.mp3],recepción,The reception was friendly.,La recepción fue amigable.,[sound:audio_example_reception.mp3]
receptive,[sound:audio_receptive.mp3],receptivo,He is receptive to advice.,Es receptivo a los consejos.,[sound:audio_example_receptive.mp3]
recipe,[sound:audio_recipe.mp3],receta,She followed a simple recipe.,Ella siguió una receta simple.,[sound:audio_example_recipe.mp3]
recognize,[sound:audio_recognize.mp3],reconocer,He can recognize her easily.,Él puede reconocerla fácilmente.,[sound:audio_example_recognize.mp3]
recommend,[sound:audio_recommend.mp3],recomendar,She will recommend the book.,Ella recomendará el libro.,[sound:audio_example_recommend.mp3]
recommendation,[sound:audio_recommendation.mp3],recomendación,His recommendation was helpful.,Su recomendación fue útil.,[sound:audio_example_recommendation.mp3]
recruit,[sound:audio_recruit.mp3],recluta,They recruit talented individuals.,Reclutan a personas talentosas.,[sound:audio_example_recruit.mp3]
recruitment,[sound:audio_recruitment.mp3],reclutamiento,The recruitment process is fair.,El proceso de reclutamiento es justo.,[sound:audio_example_recruitment.mp3]
reduce,[sound:audio_reduce.mp3],reducir,They aim to reduce waste.,Su objetivo es reducir el desperdicio.,[sound:audio_example_reduce.mp3]
reduction,[sound:audio_reduction.mp3],reducción,There was a reduction in costs.,Hubo una reducción en los costos.,[sound:audio_example_reduction.mp3]
redundant,[sound:audio_redundant.mp3],redundante,The report was redundant.,El informe fue redundante.,[sound:audio_example_redundant.mp3]
refrigerator,[sound:audio_refrigerator.mp3],refrigerador,The refrigerator is full.,El refrigerador está lleno.,[sound:audio_example_refrigerator.mp3]
refund,[sound:audio_refund.mp3],reembolso,She requested a refund.,Ella solicitó un reembolso.,[sound:audio_example_refund.mp3]
refundable,[sound:audio_refundable.mp3],reintegrable,The ticket is refundable.,El boleto es reembolsable.,[sound:audio_example_refundable.mp3]
refusal,[sound:audio_refusal.mp3],negativa,He expressed refusal.,Expresó rechazo.,[sound:audio_example_refusal.mp3]
refuse,[sound:audio_refuse.mp3],rechazar,She may refuse the offer.,Ella puede rechazar la oferta.,[sound:audio_example_refuse.mp3]
regarding,[sound:audio_regarding.mp3],acerca de,He spoke regarding the issue.,Él habló con respecto al tema.,[sound:audio_example_regarding.mp3]
regardless,[sound:audio_regardless.mp3],a pesar de todo,She acts regardless of opinions.,Ella actúa independientemente de las opiniones.,[sound:audio_example_regardless.mp3]
regional,[sound:audio_regional.mp3],regional,They serve regional cuisine.,Sirven la cocina regional.,[sound:audio_example_regional.mp3]
register,[sound:audio_register.mp3],registro,Please register online.,Regístrese en línea.,[sound:audio_example_register.mp3]
registration,[sound:audio_registration.mp3],registro,The registration is open now.,El registro está abierto ahora.,[sound:audio_example_registration.mp3]
regret,[sound:audio_regret.mp3],arrepentirse,He did not regret his decision.,No se arrepintió de su decisión.,[sound:audio_example_regret.mp3]
regular,[sound:audio_regular.mp3],regular,She attends regular meetings.,Ella asiste a reuniones regulares.,[sound:audio_example_regular.mp3]
regularly,[sound:audio_regularly.mp3],regularmente,He exercises regularly.,Él ejerce regularmente.,[sound:audio_example_regularly.mp3]
regulate,[sound:audio_regulate.mp3],regular,The government regulates industries.,El gobierno regula las industrias.,[sound:audio_example_regulate.mp3]
rehearse,[sound:audio_rehearse.mp3],ensayar,They rehearse every week.,Ensayan cada semana.,[sound:audio_example_rehearse.mp3]
reject,[sound:audio_reject.mp3],rechazar,She decided to reject the proposal.,Ella decidió rechazar la propuesta.,[sound:audio_example_reject.mp3]
relax,[sound:audio_relax.mp3],relajarse,He likes to relax after work.,Le gusta relajarse después del trabajo.,[sound:audio_example_relax.mp3]
relaxation,[sound:audio_relaxation.mp3],relajación,She enjoys relaxation time.,Le gusta el tiempo de relajación.,[sound:audio_example_relaxation.mp3]
release,[sound:audio_release.mp3],liberar,They will release the report.,Liberarán el informe.,[sound:audio_example_release.mp3]
relevant,[sound:audio_relevant.mp3],importante,That information is relevant.,Esa información es relevante.,[sound:audio_example_relevant.mp3]
remain,[sound:audio_remain.mp3],permanecer,She will remain calm.,Ella permanecerá tranquila.,[sound:audio_example_remain.mp3]
remarkable,[sound:audio_remarkable.mp3],notable,His work is remarkable.,Su trabajo es notable.,[sound:audio_example_remarkable.mp3]
remind,[sound:audio_remind.mp3],recordar,Please remind me tomorrow.,Por favor recuérdame mañana.,[sound:audio_example_remind.mp3]
reminder,[sound:audio_reminder.mp3],recordatorio,He set a reminder.,Él estableció un recordatorio.,[sound:audio_example_reminder.mp3]
remittance,[sound:audio_remittance.mp3],remesa,The remittance was sent last week.,La remesa fue enviada la semana pasada.,[sound:audio_example_remittance.mp3]
remove,[sound:audio_remove.mp3],eliminar,She will remove the error.,Ella eliminará el error.,[sound:audio_example_remove.mp3]
remuneration,[sound:audio_remuneration.mp3],remuneración,His remuneration is competitive.,Su remuneración es competitiva.,[sound:audio_example_remuneration.mp3]
renovate,[sound:audio_renovate.mp3],renovar,They plan to renovate the office.,Planean renovar la oficina.,[sound:audio_example_renovate.mp3]
renovation,[sound:audio_renovation.mp3],renovación,The renovation is in progress.,La renovación está en progreso.,[sound:audio_example_renovation.mp3]
rent,[sound:audio_rent.mp3],alquilar,They rent a small apartment.,Alquilan un pequeño apartamento.,[sound:audio_example_rent.mp3]
repair,[sound:audio_repair.mp3],reparar,He will repair the device.,Él reparará el dispositivo.,[sound:audio_example_repair.mp3]
repayment,[sound:audio_repayment.mp3],reembolso,She finished the repayment.,Ella terminó el reembolso.,[sound:audio_example_repayment.mp3]
repetitive,[sound:audio_repetitive.mp3],repetitivo,The task is repetitive.,La tarea es repetitiva.,[sound:audio_example_repetitive.mp3]
replace,[sound:audio_replace.mp3],reemplazar,They will replace the old model.,Reemplazarán el antiguo modelo.,[sound:audio_example_replace.mp3]
replacement,[sound:audio_replacement.mp3],reemplazo,She ordered a replacement part.,Ella ordenó una parte de reemplazo.,[sound:audio_example_replacement.mp3]
report,[sound:audio_report.mp3],informe,He wrote a report.,Escribió un informe.,[sound:audio_example_report.mp3]
represent,[sound:audio_represent.mp3],representar,She represents the company.,Ella representa la compañía.,[sound:audio_example_represent.mp3]
representative,[sound:audio_representative.mp3],representante,He is a company representative.,Es un representante de la compañía.,[sound:audio_example_representative.mp3]
request,[sound:audio_request.mp3],pedido,She made a request.,Ella hizo una solicitud.,[sound:audio_example_request.mp3]
require,[sound:audio_require.mp3],requerir,The job requires skill.,El trabajo requiere habilidad.,[sound:audio_example_require.mp3]
requirement,[sound:audio_requirement.mp3],requisito,Meeting the requirement is essential.,Cumplir con el requisito es esencial.,[sound:audio_example_requirement.mp3]
reschedule,[sound:audio_reschedule.mp3],reprogramar,They will reschedule the meeting.,Reprogramarán la reunión.,[sound:audio_example_reschedule.mp3]
rescue,[sound:audio_rescue.mp3],rescate,He helped rescue a friend.,Ayudó a rescatar a un amigo.,[sound:audio_example_rescue.mp3]
resemble,[sound:audio_resemble.mp3],parecerse,She resembles her mother.,Ella se parece a su madre.,[sound:audio_example_resemble.mp3]
